UniqueID	data_index	current_id	highlight_start	highlight_end	to_do_summary
164763410	13053	063-014930-EM	64	81	$305$ $56$ $1610$ $1800$ $5345$ $1136$ $302$ $469$ $1210$ $642$ $86$ $87$ $6265$ $232$ $56$ $489$ $46$
164763410	13053	063-014930-EM	64	81	$750$
164763411	13835	068-001469-EM	34	59	$750$
164763411	13835	068-001469-EM	34	59	$1609$ $481$ $165$ $56$ $1241$ $262$ $56$ $23487$ $10775$ $433$ $4091$ $1247$ $46$
164763412	13502	063-020180-EM	6	12	$151$ $9925$ $1397$ $1578$ $46$
164763412	13502	063-020180-EM	6	12	$750$
164763413	11836	062-062012-EM	7	33	$4847$ $518$ $84$ $27567$ $122$ $1284$ $1409$ $238$ $257$ $150$ $238$ $367$ $530$ $2974$ $665$ $362$ $46$
164763413	11836	062-062012-EM	7	33	$24964$ $518$ $84$ $27567$ $307$ $16$ $1284$ $1409$ $238$ $257$ $56$ $150$ $1136$ $2974$ $665$ $362$ $238$ $367$ $46$
164763414	12193	063-001604-EM	293	300	$1225$ $1365$ $232$ $16503$ $262$ $1139$ $302$ $433$ $16$ $4065$
164763414	12193	063-001604-EM	293	300	$1225$ $4064$ $690$ $1139$ $302$ $433$ $46$
164763415	12484	063-008825-EM	167	176	$9668$ UNK $4873$ $1514$ $1415$ $1948$ $16$ $1390$ $46$
164763415	12484	063-008825-EM	167	176	$829$ UNK $4873$ $1514$ $1244$ $16$ $1391$
164763416	11859	062-062247-EM	6	12	$2372$ $82$ $594$ $118$ $1031$ $233$ $56$ $466$ $6601$ $46$
164763416	11859	062-062247-EM	6	12	$2372$ $82$ $594$ $233$ $56$ $47437$ $9606$ $1031$ $233$ $56$ $465$ $6601$ $160$ $4311$ $434$ $257$ $82$ $7411$ $160$ $2040$
164763417	12906	063-013312-EM	183	198	$1693$ $2841$ $19$ $262$ $56$ $1736$ $25229$ $22130$
164763417	12906	063-013312-EM	183	198	$7156$ $16$ $59$ $60$ $518$ $16$ $374$ $84$ $56$ $1736$ $25229$ $22130$ $247$ $3619$ $5497$ $46$
164763418	14029	068-004853-EM	256	276	$5841$ $518$ $56$ $613$ $262$ $56$ $20307$ $4198$ $612$ $122$ $4205$ $875$ $262$ $23023$ $530$ $56$ $7132$
164763418	14029	068-004853-EM	256	276	$27984$ $518$ $56$ $613$ $247$ $341$ $3704$ $122$ $251$ $223$ $16$ $901$ $247$ $599$ $419$ $56$ $7132$ $262$ $612$ $151$ $692$ $3714$ $46$
164763419	12749	063-011536-EM	224	230	$9035$ $104658$ $433$ $262$ $56$ $3556$ $46$
164763419	12749	063-011536-EM	224	230	$1225$ $56$ $2047$ $104658$ $433$ $16$ $19$ $1136$ UNK $1743$ $262$ $6686$ UNK $642$ $118$ $724$ $8400$ $725$
164763420	14086	068-006295-EM	72	91	$1815$ $327$ $518$ $84$ $1430$ $7071$ $262$ $56$ $486$ $2230$ $136$ $122$ $1000$ $56$ $366$ $1136$ $1736$ $1183$ $262$ $2229$ $16$ $394$
164763420	14086	068-006295-EM	72	91	$2254$ $518$ $84$ $1429$ $233$ $11747$ $2127$ $366$ $122$ $1000$ $56$ $366$ $150$ $16$ $481$ $46$
164763421	12968	063-013804-EM	14	26	$1397$ $5336$ $12057$ $4946$ $122$ $251$ $223$ $16$ $4669$ $84$ $167$ $109$ $1136$ $4946$ $46$
164763421	12968	063-013804-EM	14	26	$1263$ $56$ $5336$ $433$ $122$ $251$ $223$ $16$ $4668$
164763422	13220	063-016613-EM	14	23	$26135$
164763422	13220	063-016613-EM	14	23	$26135$ $46$
164763423	12731	063-011295-EM	33	50	$10255$ $56$ $83$ $122$ $251$ $223$ $16$ $19$
164763423	12731	063-011295-EM	33	50	$26135$ $46$
164763424	12022	062-064082-EM	30	39	$1693$ $4036$ $61$ $530$ $167$ $525$ $232$ $56$ $612$ $84$ $3422$ $122$ $1266$ $46$
164763424	12022	062-064082-EM	30	39	$37769$ $46$
164763425	11899	062-062902-EM	18	24	$10255$ $16$ $610$ $89$ $50$ $151$ $17667$ $262$ $1289$ $289$ $5871$ $46$
164763425	11899	062-062902-EM	18	24	$1365$ $16$ $610$ UNK $17667$ $262$ $1289$ $289$ $5871$
164763426	14073	068-005893-EM	17	29	$222$ $16$ $395$ $240$ $6516$ $253$ $136$
164763426	14073	068-005893-EM	17	29	$163$ $8$ $1365$ $489$ $122$ $222$ $395$ $262$ $364$ $366$ $46$
164763427	12129	063-000150-EM	52	62	$222$ $223$ $16$ $4347$ $89$ $83$ $16$ $222$ $11607$ $5$ $4347$ $16$ $4012$
164763427	12129	063-000150-EM	52	62	$750$
164763428	13900	068-002512-EM	89	100	$2254$ $518$ $518$ $233$ $56$ $1424$ $366$ $1183$ $122$ $2761$ $3035$ $46$
164763428	13900	068-002512-EM	89	100	$1815$ $518$ $233$ $1425$ $366$ $1183$ $122$ $59$ $3036$ $61$ $530$ $86$ $46$
164763429	12181	063-001244-EM	15	22	$37769$ $46$
164763429	12181	063-001244-EM	15	22	$26135$
164763430	12609	063-010152-EM	11	19	$594$ $253$ $56$ $11635$ $433$ $46$
164763430	12609	063-010152-EM	11	19	$5503$ $253$ $56$ $11635$ $433$ $46$
164763431	12357	063-007299-EM	269	298	$3855$ $1941$ $9133$ $56$ $1784$ $2681$ $95$ $1263$ $86$ $54$ $421$ $16$ $5363$ $86$ $253$ $1199$ $46$
164763431	12357	063-007299-EM	269	298	$1263$ $56$ $2679$ $247$ $5980$ $433$ $2680$ $642$ $2129$ $642$ $599$ $1225$ $86$ $223$ $122$ $300$ $54$ $421$ $16$ $5363$ $107$ $253$ $1199$ $240$ $167$ $5162$ $51$ $3714$
164763432	12897	063-013242-EM	16	27	$163$ $225$ $165$ $89$ $151$ $167$ $1952$ $1136$ UNK $152$ $16$ $1463$ $7057$ $262$ $342$
164763432	12897	063-013242-EM	16	27	$37769$ $46$
164763433	13628	063-021937-EM	158	166	$1225$ $796$ UNK $16$ $1391$ $1136$ UNK $1139$ $247$ $433$ $233$ $22227$
164763433	13628	063-021937-EM	158	166	$1225$ $1391$ $796$ $797$ $530$ $1139$ $433$ $233$ $22227$ $46$
164763434	13758	068-000191-EM	5	19	$306$ $1669$ $802$ $16$ $9$ $16$ $2442$ $262$ $2915$ $232$ $1702$
164763434	13758	068-000191-EM	5	19	$37769$ $46$
164763435	14055	068-005406-EM	491	504	$750$
164763435	14055	068-005406-EM	491	504	$37769$ $46$
164763436	12606	063-010128-EM	319	340	$306$ $19$ $796$ $797$ $530$ $342$ $433$ $642$ $2129$ $642$ $43$ $151$ $86$ $46$
164763436	12606	063-010128-EM	319	340	$2813$ $18$ $150$ $233$ $11634$ $1335$ $642$ $151$ $86$ $46$
164763437	13215	063-016578-EM	16	31	$367$ $16$ $251$ $1187$ $4294$ $1948$ $46$ $122$ $1225$ $86$ $16$ $568$ $46$
164763437	13215	063-016578-EM	16	31	$1225$ $4294$ $1244$ $247$ $463$ $2143$ $3129$ $16$ $569$ $46$
164763438	13562	063-021217-EM	53	105	$1225$ $3693$ $56$ $2047$ $519$ $1210$ $2329$ $422$ $50$ $94$ $285$ $427$ $87$ $7$ $3630$ $7$ $17$ $7$ $232$ $1591$ $7$ $17$ $289$ $7$ $233$ $327$ $1443$ $7$ $1223$ $56$ $3551$ $3717$ $3026$ $87$ $3214$ $124$ $107$ $435$ $2982$ $247$ $56$ $2431$ $327$ $3712$ $787$ $50$ $151$ $756$ $128$ $46$
164763438	13562	063-021217-EM	53	105	$1225$ $3692$ $2047$ $3717$ $519$ $1210$ $16$ $285$ $427$ $87$ $7$ $3630$ $7$ $17$ $7$ $232$ $1591$ $7$ $17$ $289$ $7$ $233$ $327$ $1443$ $7$ $46$
164763439	12284	063-003887-EM	7	17	$1225$ $6353$ $1038$ $16$ $426$ $1197$ $4320$ $46$
164763439	12284	063-003887-EM	7	17	$1225$ $6354$ $118$ $1038$ $507$ $16$ $426$ $10770$ $1777$ $46$
164763440	12692	063-010851-EM	123	146	$1284$ $1409$ $16$ $105048$ $1406$ $216$ $109$ $16$ $56$ $57$ $665$ $3255$
164763440	12692	063-010851-EM	123	146	$1284$ $1409$ $16$ $13174$ $810$ $56$ $519$ $122$ $5357$ $1136$ $387$ $6058$ $16$ $57$ $665$ $3255$ $46$
164763441	12801	063-011945-EM	229	243	$1225$ $16$ $19$ $330$ $247$ $2427$ $3113$
164763441	12801	063-011945-EM	229	243	$1225$ $56$ $330$ $1515$ $642$ $2129$ $67225$ $247$ $725$ $247$ $12003$ $433$ $16$ $19$
164763442	13514	063-020514-EM	64	76	$163$ $8179$ $165$ $1136$ $617$ $3001$ $247$ $136$
164763442	13514	063-020514-EM	64	76	$163$ $8179$ $165$ $89$ $251$ $167$ $150$ $233$ $2349$
164763443	13453	063-019371-EM	68	77	$426$ $56$ $7581$ $1777$ $84$ $171$
164763443	13453	063-019371-EM	68	77	$426$ $56$ $7581$ $1777$ $84$ $171$ $16$ $3296$ $16$ $2151$ $56$ $366$
164763444	12789	063-011871-EM	209	221	$1225$ $16$ $19$ $184$ $270$ $247$ $124837$ $433$ $3113$ $307$
164763444	12789	063-011871-EM	209	221	$1225$ $56$ $184$ $270$ $247$ $124837$ $433$ $725$ $307$ $16$ $19$
164763445	13958	068-003515-EM	9	18	$741$ $232$ $2143$ $56$ $366$
164763445	13958	068-003515-EM	9	18	$741$ $16$ $2143$ $366$ $9394$
164763446	13310	063-017703-EM	13	28	$1263$ $16$ UNK $2676$ $2124$ $463$ $433$ $2143$ $61556$ $3957$ $124571$ $1192$ $1491$ $460$ $57$ $16$ UNK
164763446	13310	063-017703-EM	13	28	$1263$ $3957$ $262$ $56$ $2677$ $2124$ $463$ $433$ $2143$ $7154$
164763447	12793	063-011882-EM	87	111	$151$ $2664$ $894$ $82$ $594$ $230$ $56$ $1952$ $16$ $426$ $89$ $56$ $1952$ $9042$ $460$ $82$ $136$ $2041$
164763447	12793	063-011882-EM	87	111	$151$ $2664$ $894$ $82$ $594$ $56$ $1952$ $247$ $12003$
164763448	13055	063-014934-EM	353	365	$251$ $56$ $139$ $184$ $1136$ $115867$ $2086$ $232$ $515$ $307$
164763448	13055	063-014934-EM	353	365	$251$ $139$ $233$ $1881$ $518$ $474$ $16$ $225$ $26646$ $233$ $606$
164763449	12479	063-008721-EM	10	21	$829$ $56$ $2127$ $3814$ $56$ $12635$
164763449	12479	063-008721-EM	10	21	$829$ $2128$ $233$ $16$ $12635$
164763450	13111	063-015835-EM	31	46	$222$ $16$ $57$ $16$ $163$ $1491$ $165$ $530$ $3712$ $1183$
164763450	13111	063-015835-EM	31	46	$306$ $82$ $222$ $16$ $57$ $16$ $163$ $1491$ $165$ $56$ $1183$ $247$ $3713$ $3657$
164763451	12305	063-004432-EM	26	39	$135$ $2155$ $122$ $1881$ $518$ $4834$ $247$ $2349$ $2275$ $606$ $746$
164763451	12305	063-004432-EM	26	39	$135$ $2155$ $122$ $1881$ $86$ $518$ $4834$ $746$
164763452	12667	063-010670-EM	263	274	$1225$ $56$ UNK $6247$ $143$ $5238$ $247$ $3736$ $16$ $599$
164763452	12667	063-010670-EM	263	274	$1225$ $599$ $2427$ $3736$ $247$ $6239$ $143$ $46$
164763453	13142	063-016107-EM	19	34	$26135$
164763453	13142	063-016107-EM	19	34	$1225$ $246$ $118$ $1038$ $16$ $5980$ $1476$ $419$ $433$ $3810$ $492$
164763454	12614	063-010184-EM	15	27	$222$ $16$ $57$ $1136$ $3439$ $247$ $18318$ $5357$
164763454	12614	063-010184-EM	15	27	$222$ $57$ $16$ $91$ $5357$ $530$ $12891$ $12892$ $1241$ $18318$ $46$
164763455	13027	063-014342-EM	22	38	$1693$ $61$ $16$ $26661$ $642$ $486$ $7876$ $51$ $11242$ $1136$ $136$
164763455	13027	063-014342-EM	22	38	$2068$ $57$ $262$ $12212$ $122$ $59$ $26660$ $2353$ $46$
164763456	11909	062-062993-EM	34	57	$1219$ $84$ $1941$ $810$ $56$ $520$ $1177$ $247$ $1338$ $16$ $1434$ $627$ $1367$ $5371$ $233$ $56$ $274$ $216$ $908$ $230$ $56$ $474$ $247$ $56$ $33184$ $46$
164763456	11909	062-062993-EM	34	57	$1219$ $84$ $1942$ $810$ $56$ $520$ $1177$ $247$ $1338$ $16$ $1434$ $434$ UNK $5959$ $247$ $56$ $433$ $51$ $1800$ $289$ $518$ $4455$ $16$ $1036$ UNK
164763457	14018	068-004614-EM	20	34	$26135$
164763457	14018	068-004614-EM	20	34	$3726$ $16$ $117682$ $16$ $423$ $262$ $56$ $184$ $607$ $232$ $3069$ $262$ $82$ $1236$ $665$ $14886$ $46$
164763458	12583	063-009873-EM	14	26	$26135$
164763458	12583	063-009873-EM	14	26	$26135$ $46$
164763459	13135	063-016028-EM	21	34	$390$ $233$ $2172$ $797$ $642$ $1795$ $3941$ $122$ $1743$ $56$ $1764$ $247$ $8534$ $3712$ UNK $377$ $240$ $1776$ $5$ $57$
164763459	13135	063-016028-EM	21	34	$7156$ $16$ $390$ $233$ $56$ $2676$ $1289$ $4324$ $797$ $84$ $56$ $57$ $46$
164763460	13837	068-001499-EM	371	377	$1609$ $8$ $165$ $530$ $56$ UNK $122$ $627$ $25095$ $216$ $2640$ $1218$ $87$ $46$
164763460	13837	068-001499-EM	371	377	$1609$ $9$ $165$ $530$ $56$ $751$ $900$ $247$ $56$ $1218$
164763461	12135	063-000231-EM	31	47	$11346$ $56$ $2404$ $232$ $486$ $3774$ $262$ $39$ $17$ $4896$ $122$ $2120$ $684$ $262$ $597$ $382$ $240$ $10980$ $253$ $1199$ $122$ $273$ $86$ $232$ $8494$ $46$
164763461	12135	063-000231-EM	31	47	$11346$ $262$ $597$ $382$ $240$ $10980$ $253$ $1199$ $122$ $273$ $86$ $232$ $8494$ $46$
164763462	13330	063-017912-EM	12	21	$1815$ $327$ $518$ $84$ $1398$ $122$ $2647$ $1136$ UNK $10004$ $1139$ $262$ $2676$ $433$
164763462	13330	063-017912-EM	12	21	$2254$ $518$ $84$ $1398$ $122$ $2647$ $16$ $1284$ $1409$ $56$ $3715$ $1289$ $122$ $2123$ $2125$ $1784$ $787$ $51$ $2463$ $3214$ $46$
164763463	13272	063-017145-EM	47	57	$1609$ $4735$ $165$ $530$ $14193$ $432$ $46$
164763463	13272	063-017145-EM	47	57	$163$ $4736$ $165$ $530$ $56$ $1784$ $262$ $56$ $9562$ $4362$ $433$ $132$ UNK $16$ $11135$
164763464	13828	068-001348-EM	7	14	$26135$ $46$
164763464	13828	068-001348-EM	7	14	$750$
164763465	11896	062-062885-EM	109	130	$2841$ $233$ $3111$ $1055$ $46$
164763465	11896	062-062885-EM	109	130	$1397$ $56$ $433$ $124952$ $160$ $44$ $1057$ $122$ $930$ $150$ $810$ $56$ $1898$ $122$ $89$ $151$ $4696$ $58$ $2841$ $233$ $631$ $46$
164763466	13914	068-002721-EM	33	48	$4760$ $354$ $530$ $2229$ $14226$ $124$ $395$ $128$ $46$
164763466	13914	068-002721-EM	33	48	$16192$ $118$ $1038$ $233$ $5171$ $233$ $16$ $6324$ $262$ $387$ $16$ $481$ $122$ $24$ $354$ $46$
164763467	12994	063-014097-EM	251	263	$1774$ $690$ $1863$ $51$ $3630$ $233$ $56$ $1784$ $8167$ $17$ $222$ $56$ $433$ $2047$ $46$
164763467	12994	063-014097-EM	251	263	$3791$ $56$ $433$ $2047$ $1775$ $1406$ $51$ $3630$ $46$
164763468	12236	063-002500-EM	16	21	$423$ $612$ $84$ $19$ $16$ $285$ $530$ $2336$ $1036$ $222$ $5417$ $16$ $57$
164763468	12236	063-002500-EM	16	21	$750$
164763469	13259	063-016953-EM	15	33	$894$ $2373$ $247$ UNK $707$ $4069$ $2326$ UNK $5186$ $46$
164763469	13259	063-016953-EM	15	33	$2372$ $2373$ $247$ $707$ $4069$ $2326$ $4746$ $5186$ $46$
164763470	12619	063-010231-EM	241	250	$750$
164763470	12619	063-010231-EM	241	250	$14411$ $84$ $1315$ $233$ $466$ $14173$ $46$
164763471	13163	063-016266-EM	36	56	$163$ $165$ $419$ $1289$ $15382$ $2349$ $87$ $421$ $122$ $1822$ $57$ $16$ $496$ $1493$ $1263$ $46$
164763471	13163	063-016266-EM	36	56	$750$
164763472	11837	062-062019-EM	37	50	$3655$ $971$ $5$ $56$ $1366$ $247$ $2514$ $122$ $1225$ $16$ $9609$ $46$
164763472	11837	062-062019-EM	37	50	$3655$ $56$ $725$ $247$ $56$ $5417$ $5$ $56$ $1366$ $247$ $2514$ $122$ $1225$ $16$ $9609$ $46$
164763473	12928	063-013533-EM	21	33	$4319$ $56$ $334$ $122$ $3166$ $3129$ $419$ $251$ $16$ $56$ $858$ $46$
164763473	12928	063-013533-EM	21	33	$4319$ $56$ $335$ $3129$ $46$
164763474	13718	065-001400-EM	160	175	$750$
164763474	13718	065-001400-EM	160	175	$26135$ $46$
164763475	13313	063-017725-EM	52	64	$222$ $1129$ $16$ $285$ $1136$ $75814$ UNK $232$ $4321$ $3129$
164763475	13313	063-017725-EM	52	64	$3791$ $16$ $285$ $3301$ UNK $247$ $6438$ $7535$ $4320$ $5004$ $46$
164763476	12245	063-002825-EM	21	48	$750$
164763476	12245	063-002825-EM	21	48	$14497$ $56$ $1549$ $1038$ $1136$ $478$ $247$ $11134$ $55821$ $17$ $89$ $1224$ $87$ $82$ $367$ $262$ $4731$ $56$ $57$ $17$ $163$ $18$ $165$ $46$
164763477	13627	063-021924-EM	128	139	$140$ $57$ $89$ $1430$ $87$ $52$ $1866$ $16$ $137$ $133$ $44$ $1057$ $122$ $18908$ $3895$ $16$ $3151$ $7328$ $3818$
164763477	13627	063-021924-EM	128	139	$1329$ $56$ $57$ $84$ $18830$ $433$ $519$ $46$
164763478	12974	063-013870-EM	31	54	$26135$
164763478	12974	063-013870-EM	31	54	$26135$ $46$
164763479	13014	063-014265-EM	44	57	$1225$ $56$ $1138$ $433$ $2128$ $460$ $71$
164763479	13014	063-014265-EM	44	57	$5471$ $56$ $1137$ $433$ $2127$ $460$ $70$ $781$ $194$ $474$ $262$ $1263$ $122$ $736$ $160$ $1139$ $46$
164763480	12701	063-010956-EM	143	151	$6035$ $947$ $525$ $808$ $1040$ $2273$ $9159$ $16$ $1201$ $1137$ $3129$ $16$ $1199$ $46$
164763480	12701	063-010956-EM	143	151	$6035$ $947$ $525$ $3714$ $56$ $1198$ $1138$ $433$ $16$ $814$ $16$ $1199$ $489$ $122$ $2427$ $232$ $116495$ $89$ $1420$ $46$
164763481	14175	068-007597-EM	80	97	$12616$ $246$ $3180$ $210$ $1639$ $52$ $4129$ $82$ $1558$ $460$ $56$ $170$ $216$ $3088$ $5675$ $46$
164763481	14175	068-007597-EM	80	97	$2254$ $518$ $642$ $170$ $216$ $3088$ $5675$ $84$ $56$ $3622$ $247$ $56$ $6084$ $122$ $7047$ $46$
164763482	12501	063-009039-EM	46	59	$4554$ $30821$ $725$ $87$ $9404$ $52566$ $46$
164763482	12501	063-009039-EM	46	59	$4554$ $132$ $82$ $2361$ $247$ $3113$ $232$ $115650$ $232$ $2677$ $9404$ $118660$ $46$
164763483	13672	063-022278-EM	112	122	$305$ $796$ $797$ $233$ $56$ $1415$ $262$ $15648$ $56$ $57$ $1242$ $46$
164763483	13672	063-022278-EM	112	122	$305$ $56$ $797$ $247$ $5141$ $6337$ $642$ $997$ $642$ $56$ $4102$ $433$ $866$ $16$ $1391$
164763484	12042	062-064212-EM	56	66	$1609$ $11006$ $165$ $530$ $56$ $1335$ $247$ $14694$ $9108$ $46$
164763484	12042	062-064212-EM	56	66	$1609$ $11007$ $165$ $530$ $56$ $3687$ $132$ $87$ $52$ $1821$ $262$ $56$ $366$ UNK
164763485	12799	063-011905-EM	212	237	$1397$ $56$ UNK $463$ $433$ $811$ $107$ $1611$ $46$
164763485	12799	063-011905-EM	212	237	$1397$ $56$ $1289$ $122$ $2123$ $2125$ $2255$ $811$ $1611$ $1673$ $3183$ $86$ $82$ $1187$ $9509$ $46$
164763486	12672	063-010723-EM	214	232	$24644$ $519$ $89$ $167$ $519$ $2932$ $232$ $2143$ $232$ $111883$ $2307$ $46$
164763486	12672	063-010723-EM	214	232	$505$ $1224$ $51$ $167$ $519$ $1136$ $1736$ $11098$ $8400$ $7$ $119501$ $7$ $247$ $11098$ $3113$ $58$ $2442$ $16$ $1435$ $86$ $46$
164763487	13125	063-015937-EM	44	53	$5503$ $253$ $56$ $4586$ $3755$ $1787$ $262$ $2273$ $1329$ $3886$ $46$
164763487	13125	063-015937-EM	44	53	$594$ $253$ $56$ $4586$ $3755$ $1787$ $262$ UNK $262$ $2349$ $1183$ $9188$ $46$
164763488	11997	062-063900-EM	7	16	$1263$ $2268$ $247$ $432$ $2276$ $116$ $1244$ $262$ $56$ $708$ $4070$ $433$ $247$ $118636$
164763488	11997	062-063900-EM	7	16	$1263$ $2669$ $665$ $2268$
164763489	13596	063-021547-EM	16	27	$750$
164763489	13596	063-021547-EM	16	27	$750$
164763490	13155	063-016214-EM	107	134	$2841$ $56$ $150$ $247$ $181$ $707$ $5094$ $2273$ $1335$ $1244$ $232$ $520$ $2154$ $971$
164763490	13155	063-016214-EM	107	134	$2841$ $181$ $707$ $5094$ $2273$ $1335$ $150$ $232$ $520$ $607$ $665$ $971$
164763491	13969	068-003690-EM	7	14	$798$ $56$ $10538$
164763491	13969	068-003690-EM	7	14	$798$ $10538$ $262$ $366$
164763492	13113	063-015843-EM	10	33	$1225$ $204$ $56$ $369$ $784$ $17$ $77$ $784$ $122$ $752$ $216$ $18324$ $327$ $489$ $2969$ $262$ $155$ $745$ $46$
164763492	13113	063-015843-EM	10	33	$1225$ $369$ UNK $17$ $77$ $784$ $122$ $4107$ $216$ $48602$ $327$ $489$ $2969$ $262$ $155$ $2349$ $16$ $205$
164763493	12665	063-010625-EM	38	53	$330$ UNK $816$ $247$ $54077$
164763493	12665	063-010625-EM	38	53	$26135$ $46$
164763494	14016	068-004579-EM	121	130	$59$ $31$ $61$ $1136$ $2127$ $1486$ $16$ $2143$
164763494	14016	068-004579-EM	121	130	$1693$ $30$ $61$ $530$ $3146$ $366$ $262$ $365$ $46$
164763495	11894	062-062843-EM	5	16	$94$ $496$ $56$ $2143$ $233$ $1252$ $230$ $8789$ $289$ $167$ $474$ $404$
164763495	11894	062-062843-EM	5	16	$750$
164763496	13249	063-016833-EM	103	131	$390$ $84$ $56$ $57$ $16$ $1195$ $1669$ $1482$ $262$ $56$ $390$ $233$ $2128$ $926$ $142$ $95$ $5363$ $525$
164763496	13249	063-016833-EM	103	131	$390$ $84$ $57$ $16$ $1195$ $1669$ $12185$ $262$ $56$ $390$ $233$ $11558$
164763497	13976	068-003775-EM	46	68	$829$ $8188$ UNK $16$ $370$ $262$ $387$
164763497	13976	068-003775-EM	46	68	$829$ $390$ $247$ $8187$ $262$ $6075$ $110$ $122$ $6075$ $142$ $16$ $369$ $262$ $387$ $1247$
164763498	13373	063-018309-EM	27	55	$2442$ $16$ $222$ $16$ $9289$ $16$ $610$ $89$ $1296$ $330$ $87$ $1506$
164763498	13373	063-018309-EM	27	55	$2442$ $16$ $306$ $82$ $222$ $16$ $610$ $89$ $9289$ $1506$ $289$ $52$ $16$ $90$ $233$ $9289$ $109$ $216$ $478$
164763499	12088	062-064473-EM	8	23	$1284$ $82$ $4196$ $642$ $256$ $233$ $56$ $222$ $460$ $1252$
164763499	12088	062-064473-EM	8	23	$750$
164763500	12878	063-012920-EM	118	135	$2841$ $56$ $2424$ $2426$ $233$ $369$ $16$ $13672$ $486$ $1463$ UNK $46$ UNK $327$ $1560$ $327$ $125098$ $2136$
164763500	12878	063-012920-EM	118	135	$2841$ $56$ $2424$ $2426$ $233$ $370$ $489$ $16$ $13672$ $2136$
164763501	12543	063-009492-EM	50	95	$163$ $19$ $165$ $56$ $1183$ $247$ $466$ $433$
164763501	12543	063-009492-EM	50	95	$2442$ $16$ $251$ $30780$ $247$ $5480$ $7408$ $93$ $7065$ $489$ $122$ $163$ $19$ $165$ $56$ $1183$
164763502	12445	063-008283-EM	193	210	$1284$ $1409$ $16$ $151$ $56$ $5357$ $289$ $519$ $125107$ $1210$
164763502	12445	063-008283-EM	193	210	$1284$ $1409$ $151$ $56$ $5357$ $216$ $1406$ $125107$ $122$ $93111$
164763503	12865	063-012678-EM	74	84	$1435$ $7408$ $122$ $96$ $56$ $1199$ $433$
164763503	12865	063-012678-EM	74	84	$1435$ $56$ $2250$ $232$ $116834$ $122$ $96$ $56$ $1199$ UNK
164763504	13773	068-000415-EM	106	119	$786$ $56$ $6523$ $1745$ $262$ $972$ $56$ $1199$
164763504	13773	068-000415-EM	106	119	$786$ $56$ $7$ $13009$ $1744$ $7$ $262$ $972$ $16$ $1199$ $46$
164763505	13134	063-016018-EM	55	71	$2442$ $16$ $1263$ $56$ $816$ $247$ $1261$ $1242$ $1244$ $2205$ $8961$ $122$ $1225$ $233$ $632$
164763505	13134	063-016018-EM	55	71	$2442$ $16$ $1263$ $1241$ $1244$ $5$ $597$ $2205$ $8961$ $122$ $58$ $1225$ $796$ $797$ $233$ $631$ $46$
164763506	14067	068-005735-EM	79	90	$2039$ $16$ $304$ $1136$ $104762$ $122$ $59$ $210$ $2427$
164763506	14067	068-005735-EM	79	90	$2039$ $4179$ $530$ $104762$ $122$ $59$ $210$ $61$ $530$ $86$ $46$
164763507	12998	063-014135-EM	83	101	$1225$ $56$ $797$ $1136$ $1137$ $433$ $84$ $6305$ $232$ $520$ $330$ $460$ $888$ $247$ $507$ $16$ $19$
164763507	12998	063-014135-EM	83	101	$1225$ $19$ $56$ $797$ $247$ $1137$ $433$ $84$ $6305$ $232$ $872$ $520$ $330$ $17$ $1721$ $888$ $247$ $507$ $46$
164763509	12560	063-009649-EM	283	301	$1000$ $18$ $1669$ $4873$ $247$ $29007$ $4319$ $3021$ $122$ $435$ $1814$ $247$ $5399$ $46$
164763509	12560	063-009649-EM	283	301	$11533$ $1000$ $18$ $84$ $1669$ $4873$ $132$ $435$ $56$ $1814$ $247$ $56$ $5399$ $262$ $1139$ $56$ $29007$ $2349$ $46$
164763510	14132	068-006941-EM	18	31	$37769$ $46$
164763510	14132	068-006941-EM	18	31	$1284$ $1409$ $132$ $57$ $1242$ $9700$ $724$ $901$ $4392$ $46$
164763511	11864	062-062318-EM	14	18	$58$ $1365$ $1136$ $66965$ $1031$ $233$ $22827$ $5871$
164763511	11864	062-062318-EM	14	18	$1365$ $4344$ $695$ $1137$ $519$ $46$
164763512	12864	063-012675-EM	28	40	$3685$ $307$ $2047$ $56$ $866$ $247$ $56$ $2623$ $7408$ $247$ $56$ $15454$ $3129$ $122$ $1201$ $56$ $3129$ $253$ $1199$ $46$
164763512	12864	063-012675-EM	28	40	$2047$ $56$ $866$ UNK $247$ $433$ $460$ $307$ $122$ $1201$ $16$ $1199$
164763513	13159	063-016237-EM	64	78	$11346$ $56$ $1197$ $5186$ $232$ $82$ $607$ $46$
164763513	13159	063-016237-EM	64	78	$251$ $56$ $18484$ $421$ $262$ $1198$ $232$ $82$ $607$
164763514	11830	062-061967-EM	31	38	$1365$ $233$ $56$ $1183$ $247$ $1005$ $101229$ $46$
164763514	11830	062-061967-EM	31	38	$10255$ $233$ $56$ $1183$ $247$ $101229$
164763515	13270	063-017106-EM	26	46	$37769$ $46$
164763515	13270	063-017106-EM	26	46	$90$ $16$ $56$ $170$ $599$ $122$ $56$ $57$ $16$ $610$ $427$ $1143$ $247$ $255$ $268$ $292$ $151$ $262$ $502$ $56$ $1137$ $3129$ $16$ $1199$ $46$
164763516	13283	063-017329-EM	9	16	$894$ $2373$ $247$ $11134$ $6352$ $3111$ $262$ $466$
